scenario,latencyAvg,rps,latencyMax,latencyStdev,totalRequests,latency99,debit,timeout,read,write,connect,name,cpu_0,dram_0,cpu,dram,level,display_name,classification,database,language,os,framework,webserver,orm,platform,approach,status,5xx
query,0.00914,,0.042280000000000005,0.00099,1052036.0,0.013960000000000002,30.04MB,,,,,actix-core,2346.2523345947266,293.5332946777344,4449.858642578125,570.5118293762207,15.0,Actix [Platform],platform,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.012150000000000001,,0.04147,0.00128,791783.0,0.01839,28.58MB,,,,,actix-core,2350.9771118164062,296.13880157470703,4459.825073242188,576.0915412902832,20.0,Actix [Platform],platform,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.0182,,0.06404000000000001,0.0018100000000000002,528506.0,0.0264,27.05MB,,,,,actix-core,2336.142333984375,294.9683494567871,4422.977645874023,572.9941864013672,30.0,Actix [Platform],platform,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.0303,,0.0776,0.00252,317491.0,0.04219,25.86MB,,,,,actix-core,2334.06005859375,296.1826820373535,4411.088043212891,575.7060356140137,50.0,Actix [Platform],platform,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-pg,516.5172576904297,110.79819107055664,885.8570404052734,216.40075302124023,0.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.00018774,,0.00426,2.192e-05,1628119.0,0.00023999999999999998,105.44MB,,,,,actix-pg,1780.4005432128906,277.9144973754883,3185.9721069335938,545.71875,16.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.00019863999999999998,,0.00445,1.8030000000000002e-05,3085065.0,0.000235,199.81MB,,,,,actix-pg,2011.635223388672,281.8726463317871,3780.082504272461,554.0690498352051,32.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.00021072999999999998,,0.00232,1.962e-05,3643720.0,0.00026,235.98MB,,,,,actix-pg,2094.0956115722656,285.586181640625,4003.505874633789,561.7390785217285,64.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.00029157,,0.008199999999999999,7.073e-05,7971130.0,0.000489,516.26MB,,,,,actix-pg,2491.135482788086,304.0262145996094,4733.554046630859,602.6408081054688,128.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.00045469,,0.022940000000000002,0.0004108,10920971.0,0.00142,707.32MB,,,,,actix-pg,2561.862289428711,315.93969345092773,4857.0557861328125,626.9838104248047,256.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.0008112899999999999,,0.044950000000000004,0.00070152,12337473.0,0.00236,799.02MB,,,,,actix-pg,2532.2957305908203,315.8694152832031,4793.381729125977,625.9328727722168,512.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-pg,461.3895111083984,107.1750831604004,824.0839385986328,209.88975143432617,0.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.00017680999999999998,,0.00617,3.788e-05,1726427.0,0.000223,12.60MB,,,,,actix-pg,1659.59765625,262.25071716308594,2972.004302978516,515.8239097595215,16.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.00018694,,0.00685,2.853e-05,3272328.0,0.000223,23.88MB,,,,,actix-pg,1942.0108642578125,273.3591651916504,3590.838577270508,533.8887786865234,32.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.00019797999999999997,,0.00222,2.116e-05,3869034.0,0.000244,28.23MB,,,,,actix-pg,2132.057678222656,289.0019340515137,4021.017318725586,565.1689758300781,64.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.00027342,,0.00855,7.964e-05,8505226.0,0.000495,62.06MB,,,,,actix-pg,2462.3402252197266,301.1991577148437,4676.511642456055,590.913028717041,128.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.00040942,,0.020440000000000003,0.00042114999999999996,12294509.0,0.00152,89.71MB,,,,,actix-pg,2529.1604766845703,316.44126892089844,4812.252471923828,618.8876457214355,256.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
db,0.0007696900000000001,,0.0275,0.000802,13363918.0,0.00304,97.51MB,,,,,actix-pg,2511.2999114990234,310.2567596435547,4747.369400024414,610.2874374389648,512.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-pg,514.1556701660156,113.73910140991212,895.0479125976562,225.05337142944336,0.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.00556,,0.13728,0.013130000000000001,3304064.0,0.07805,24.42MB,,,,,actix-pg,2038.4699096679688,278.97856521606445,3861.5471954345694,546.8184585571289,1.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.0069500000000000004,,0.15697999999999998,0.00789,1521895.0,0.02127,20.50MB,,,,,actix-pg,2138.201171875,292.9484405517578,4055.6959533691406,574.0084762573242,5.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.01143,,0.09482,0.00487,863166.0,0.023850000000000003,18.13MB,,,,,actix-pg,2057.864456176758,286.4766159057617,3913.633193969727,560.6769104003906,10.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.01587,,0.14391,0.00619,617008.0,0.02682,17.62MB,,,,,actix-pg,2049.3985595703125,287.1016426086426,3889.80908203125,560.7301979064941,15.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.02069,,0.13287000000000002,0.00574,469565.0,0.032990000000000005,16.95MB,,,,,actix-pg,1995.4926300048828,282.5988349914551,3773.584243774414,551.2674789428711,20.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.030170000000000002,,0.16237000000000001,0.0077800000000000005,321923.0,0.048850000000000005,16.49MB,,,,,actix-pg,1960.151428222656,281.3967170715332,3733.51579284668,549.0635643005371,30.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
update,0.05983,,0.47006000000000003,0.04571,177385.0,0.36352,14.44MB,,,,,actix-pg,1877.4144439697263,278.0260200500488,3542.11181640625,542.0783195495605,50.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-pg,484.16839599609375,105.60804748535156,857.4275512695312,211.0904960632324,0.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.00076497,,0.029160000000000002,0.00069801,13160060.0,0.00207,97.27MB,,,,,actix-pg,2540.297241210937,317.2525787353516,4812.388870239258,624.8109931945801,1.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.00326,,0.02686,0.00053184,2953933.0,0.00504,39.79MB,,,,,actix-pg,2351.596160888672,296.46985626220703,4468.091278076172,576.0979118347168,5.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.0064,,0.04691,0.0008203099999999999,1504300.0,0.00962,31.61MB,,,,,actix-pg,2382.5377655029297,305.80196380615234,4505.759963989258,591.9780120849609,10.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.00953,,0.03731,0.00102,1008875.0,0.014199999999999999,28.81MB,,,,,actix-pg,2333.3019104003906,299.2833251953125,4425.612915039063,579.7784996032715,15.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.012660000000000001,,0.04435,0.00132,759870.0,0.01868,27.43MB,,,,,actix-pg,2320.7024841308594,298.83495330810547,4395.839599609375,577.591251373291,20.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.018940000000000002,,0.06151,0.00174,507667.0,0.02655,26.00MB,,,,,actix-pg,2305.2405853271484,298.6534233093262,4362.139984130859,577.6465950012207,30.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
query,0.03157,,0.06872,0.00246,304670.0,0.042280000000000005,24.79MB,,,,,actix-pg,2288.580596923828,300.62458419799805,4338.026412963867,580.0706787109375,50.0,Actix [Postgres],micro,postgres,rust,linux,actix,actix-web,raw,none,realistic,sucess,
fortune,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-diesel,486.4925842285156,108.0130615234375,869.8309936523438,213.78020858764648,0.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.0003313,,0.00207,8.584e-05,940270.0,0.000525,70.58MB,,,,,actix-diesel,1697.3162994384766,296.9651298522949,3185.092788696289,586.5402717590332,16.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.0003937,,0.008740000000000001,0.00053035,1876616.0,0.00314,140.86MB,,,,,actix-diesel,1974.7621307373047,326.2845230102539,3728.504623413086,645.6150398254395,32.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.0005247899999999999,,0.009880000000000002,0.00083,2013104.0,0.004980000000000001,151.10MB,,,,,actix-diesel,2056.565368652344,333.5842819213867,3896.973281860352,662.5214767456055,64.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.00103,,0.02673,0.00127,2904373.0,0.00684,218.00MB,,,,,actix-diesel,2265.4611206054688,363.80490493774414,4296.624771118164,719.435905456543,128.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.00147,,0.03282,0.00069622,3334883.0,0.00377,250.32MB,,,,,actix-diesel,2303.531478881836,384.8295402526856,4356.827163696289,743.9627799987793,256.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.0027,,0.014230000000000001,0.00016974999999999998,3557373.0,0.0031000000000000003,267.02MB,,,,,actix-diesel,2264.672439575196,383.5009765625,4279.650726318359,736.0349502563477,512.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-diesel,441.0057373046875,105.58071517944336,807.564208984375,208.32221603393555,0.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.00027435000000000003,,0.00409,7.423e-05,1134297.0,0.00045599999999999997,8.28MB,,,,,actix-diesel,1662.1461944580078,285.9283866882324,3159.209716796875,568.7672653198242,16.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.00035466,,0.00865,0.0006010499999999999,2272952.0,0.00368,16.58MB,,,,,actix-diesel,1992.3106994628904,318.26818466186523,3844.285110473633,635.1630592346191,32.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.0004386,,0.014240000000000001,0.0007852899999999999,2468876.0,0.004690000000000001,18.01MB,,,,,actix-diesel,2096.911880493164,319.7357864379883,4003.9190368652335,645.6020393371582,64.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.0007614,,0.02287,0.00070186,3355706.0,0.0032500000000000003,24.48MB,,,,,actix-diesel,2207.4840087890625,345.4707946777344,4195.596008300781,674.118034362793,128.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.00146,,0.021230000000000002,0.00064936,3370176.0,0.00438,24.59MB,,,,,actix-diesel,2208.962890625,351.2645034790039,4185.811569213867,686.9977493286133,256.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
db,0.0027300000000000002,,0.02384,0.00040313999999999997,3516712.0,0.003,25.66MB,,,,,actix-diesel,2327.656875610352,374.9735336303711,4406.040084838867,728.8752021789551,512.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-diesel,523.5733947753906,115.3036994934082,898.3693084716797,225.70760345458984,0.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.007,,0.03005,0.0006474299999999999,1373194.0,0.008960000000000001,10.15MB,,,,,actix-diesel,2068.1546325683594,314.58212661743164,3910.7266540527344,618.3928718566895,1.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.02607,,0.049170000000000005,0.0015,369017.0,0.029570000000000003,4.97MB,,,,,actix-diesel,1874.863677978516,292.1069641113281,3530.642059326172,572.4321975708008,5.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.050570000000000004,,0.18967,0.008050000000000002,190787.0,0.07304000000000001,4.01MB,,,,,actix-diesel,1841.036895751953,286.33384704589844,3437.2967224121094,561.3547286987305,10.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.07407,,0.17576,0.00718,129731.0,0.09698999999999999,3.71MB,,,,,actix-diesel,1832.5984344482424,283.7014694213867,3400.603546142578,555.5712928771973,15.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.10058,,0.23594,0.011810000000000001,95497.0,0.14186,3.45MB,,,,,actix-diesel,1809.7665252685547,281.5142707824707,3351.6888122558594,551.1035652160645,20.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.16377000000000003,,0.76034,0.03595,58675.0,0.30506,3.00MB,,,,,actix-diesel,1696.757843017578,272.58695220947266,3180.798141479492,534.7482681274414,30.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
update,0.53251,,4.24,0.21684,18186.0,1.48,1.48MB,,,,,actix-diesel,1543.3059387207031,284.0960350036621,2921.173324584961,560.5122680664062,50.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,actix-diesel,500.0814208984375,111.6531219482422,877.8797607421875,218.0925941467285,0.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.0028,,0.05178,0.00158,3526426.0,0.00538,26.06MB,,,,,actix-diesel,2213.898086547852,349.0463638305664,4237.724838256836,683.1339263916016,1.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.00663,,0.024579999999999998,0.00043743,1450952.0,0.0076500000000000005,19.54MB,,,,,actix-diesel,2078.6116790771484,315.5336380004883,3979.132614135742,625.9733009338379,5.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.01328,,0.0351,0.0007590499999999999,724113.0,0.0148,15.21MB,,,,,actix-diesel,1986.464614868164,300.2068977355957,3760.604705810547,590.788703918457,10.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.019899999999999998,,0.040560000000000006,0.00108,483197.0,0.02199,13.80MB,,,,,actix-diesel,1932.5138702392576,293.45398712158203,3662.680130004883,576.6588897705078,15.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.02655,,0.050890000000000005,0.00145,362189.0,0.02944,13.08MB,,,,,actix-diesel,1925.4333953857424,295.09207916259766,3635.905990600586,579.6610565185547,20.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.03984000000000001,,0.061380000000000004,0.00195,241376.0,0.043840000000000004,12.36MB,,,,,actix-diesel,1885.946914672852,286.7053108215332,3548.982711791992,561.7866439819336,30.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
query,0.06643,,0.09562000000000001,0.00317,144717.0,0.07291,11.78MB,,,,,actix-diesel,1999.5666809082031,302.7199020385742,3722.1087799072266,592.2185516357422,50.0,Actix [Diesel],micro,postgres,rust,linux,actix,actix-web,full,none,realistic,sucess,
fortune,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,warp-rust,481.0087127685547,108.67024612426758,840.9550170898438,212.4319648742676,0.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.00067278,,0.00552,8.583e-05,468883.0,0.00088,30.35MB,,,,,warp-rust,1512.7137756347656,294.8930206298828,2966.91911315918,614.7594718933105,16.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.00136,,0.005860000000000001,9.712e-05,465433.0,0.00161,30.12MB,,,,,warp-rust,1428.6362762451172,291.5959053039551,2939.830352783203,607.1798820495605,32.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.00172,,0.00525,0.00012816,462829.0,0.00199,29.95MB,,,,,warp-rust,1522.1941680908203,289.7868347167969,2968.1979217529297,612.6908531188965,64.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.00518,,0.009800000000000001,0.00035793,462403.0,0.00579,29.93MB,,,,,warp-rust,1436.1251831054688,289.67240142822266,2955.4020080566406,613.855411529541,128.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.010539999999999999,,0.014830000000000001,0.00045476999999999996,456835.0,0.01167,29.58MB,,,,,warp-rust,1478.2770385742188,293.03563690185547,3026.224807739258,623.8737411499023,256.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
fortune,0.02188,,0.02663,0.0011,439490.0,0.023920000000000004,28.48MB,,,,,warp-rust,1511.1967315673828,292.1645965576172,3012.776885986328,620.4891471862793,512.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,warp-rust,533.1469421386719,123.72291946411131,916.2708740234376,239.91493225097656,0.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.00138,,0.033170000000000005,0.0008900000000000001,34156717.0,0.0,233.39MB,,,,,warp-rust,2543.301803588867,350.98810958862305,4862.042282104492,710.9186744689941,256.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.00658,,0.23218000000000003,0.00497,34459188.0,0.022010000000000002,235.43MB,0.0,7.0,0.0,0.0,warp-rust,2578.125930786133,359.58334732055664,4914.506896972656,720.2981872558594,1024.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.02888,,0.30171,0.02155,33861902.0,0.09373999999999999,231.34MB,0.0,315.0,0.0,0.0,warp-rust,2601.5599060058594,378.91184997558594,4929.163726806641,754.9954681396484,4096.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.34586,,1.05,0.26654,34033435.0,0.8804,232.58MB,0.0,1410.0,0.0,0.0,warp-rust,2630.580474853516,389.2961616516113,4986.285934448242,766.955924987793,16384.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
plaintext,0.66955,,1.84,0.49465,33781910.0,1.65,230.78MB,0.0,405.0,0.0,4325.0,warp-rust,2707.691696166992,399.1862258911133,5117.8175048828125,786.8384590148926,32384.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,warp-rust,518.7873840332031,124.98262405395508,913.9642639160156,243.58446502685547,0.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.00053395,,0.00835,7.547e-05,588576.0,0.000712,4.27MB,,,,,warp-rust,1372.8816375732422,291.47795486450195,2879.642379760742,615.4269256591797,16.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.00109,,0.00296,9.343e-05,580636.0,0.00132,4.21MB,,,,,warp-rust,1371.2866821289062,288.3467254638672,2835.117660522461,606.1898727416992,32.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.0013700000000000001,,0.00383,0.00010719,577534.0,0.00161,4.19MB,,,,,warp-rust,1405.5992584228516,290.5085144042969,2845.191345214844,610.2194938659668,64.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.004240000000000001,,0.0059900000000000005,0.00028213999999999995,564468.0,0.00479,4.09MB,,,,,warp-rust,1495.087631225586,290.25698471069336,2875.219970703125,609.3948593139648,128.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.00864,,0.0121,0.00037077,556917.0,0.009630000000000001,4.04MB,,,,,warp-rust,1440.323272705078,291.2593307495117,2864.212188720703,607.1935806274414,256.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
db,0.01798,,0.02309,0.00082411,534935.0,0.019370000000000002,3.88MB,,,,,warp-rust,1465.692642211914,293.60040283203125,2865.861862182617,605.5333290100098,512.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
json,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,,warp-rust,461.9633941650391,105.27530288696288,821.9230499267578,204.66532135009768,0.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
json,9.715e-05,,0.00271,2.2739999999999996e-05,3019445.0,0.00015999999999999999,21.35MB,,,,,warp-rust,1395.2095642089844,292.66578674316406,2763.5726928710938,586.2941665649414,16.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
json,0.00011499,,0.0015400000000000001,2.8879999999999998e-05,5147862.0,0.00019999999999999998,36.39MB,,,,,warp-rust,1599.108642578125,318.6047821044922,3105.165740966797,633.7694473266602,32.0,warp-rust,micro,postgres,rust,linux,warp-rust,hyper,raw,rust,realistic,sucess,
